timestamp,open,high,low,close,volume
2024-12-31 18:00:00,196.1,196.68,193.22,193.81,149411.168
2024-12-31 20:00:00,193.81,194.82,192.5,193.16,141758.565
2024-12-31 22:00:00,193.15,193.15,189.2,189.31,248447.512
2025-01-01 00:00:00,189.31,192.66,189.08,190.7,176041.49
2025-01-01 02:00:00,190.7,192.04,190.04,190.43,124342.389
2025-01-01 04:00:00,190.42,190.62,189.32,190.15,114648.885
2025-01-01 06:00:00,190.15,190.35,189.4,190.06,85721.253
2025-01-01 08:00:00,190.06,190.74,188.0,189.18,147495.918
2025-01-01 10:00:00,189.19,191.86,189.17,191.36,135065.024
2025-01-01 12:00:00,191.35,191.75,189.59,190.25,164676.246
2025-01-01 14:00:00,190.24,192.15,189.14,191.91,138902.713
2025-01-01 16:00:00,191.91,192.25,189.25,190.64,128439.952
2025-01-01 18:00:00,190.63,193.91,189.89,193.1,164548.52
2025-01-01 20:00:00,193.1,195.33,193.1,194.69,159548.526
2025-01-01 22:00:00,194.68,195.16,193.68,194.28,115729.186
2025-01-02 00:00:00,194.28,198.47,193.43,197.71,282620.499
2025-01-02 02:00:00,197.7,199.7,197.47,198.54,313677.741
2025-01-02 04:00:00,198.55,205.5,198.54,204.62,443947.948
2025-01-02 06:00:00,204.63,206.89,203.96,205.91,374989.017
2025-01-02 08:00:00,205.91,207.97,205.66,207.38,273306.489
2025-01-02 10:00:00,207.38,208.88,206.7,208.51,219292.066
2025-01-02 12:00:00,208.52,209.49,207.6,208.17,258566.145
2025-01-02 14:00:00,208.16,210.48,205.45,206.77,434041.28
2025-01-02 16:00:00,206.77,209.07,204.67,206.05,261437.719
2025-01-02 18:00:00,206.04,207.83,204.96,206.69,136378.387
2025-01-02 20:00:00,206.69,208.0,205.44,206.54,117888.499
2025-01-02 22:00:00,206.53,208.44,205.2,208.31,108778.192
2025-01-03 00:00:00,208.3,208.45,205.63,206.86,147785.955
2025-01-03 02:00:00,206.87,208.28,206.16,208.05,137653.834
2025-01-03 04:00:00,208.05,209.57,207.09,208.87,142195.264
2025-01-03 06:00:00,208.87,210.0,207.09,207.95,243093.671
2025-01-03 08:00:00,207.95,212.95,207.6,211.2,370178.669
2025-01-03 10:00:00,211.19,215.18,210.36,214.51,415148.915
2025-01-03 12:00:00,214.52,214.99,212.09,212.92,343451.719
2025-01-03 14:00:00,212.91,218.7,212.91,217.36,512224.115
2025-01-03 16:00:00,217.37,219.83,216.46,217.39,367474.566
2025-01-03 18:00:00,217.38,218.57,216.5,217.1,241244.777
2025-01-03 20:00:00,217.1,217.1,215.81,216.34,173804.405
2025-01-03 22:00:00,216.34,218.04,216.08,217.99,156830.666
2025-01-04 00:00:00,218.0,218.08,216.03,217.38,165351.523
2025-01-04 02:00:00,217.39,218.18,215.67,216.97,243653.527
2025-01-04 04:00:00,216.97,217.43,215.58,217.23,156165.549
2025-01-04 06:00:00,217.23,217.96,216.34,216.71,144675.788
2025-01-04 08:00:00,216.7,216.73,215.32,215.83,144887.851
2025-01-04 10:00:00,215.83,216.67,214.4,216.45,162892.074
2025-01-04 12:00:00,216.46,217.66,216.12,217.03,165327.161
2025-01-04 14:00:00,217.02,217.15,213.54,214.32,352161.921
2025-01-04 16:00:00,214.31,215.77,213.73,215.75,122655.348
2025-01-04 18:00:00,215.74,215.96,215.13,215.58,90979.965
2025-01-04 20:00:00,215.58,216.77,215.41,216.06,106800.139
2025-01-04 22:00:00,216.07,217.27,215.76,216.67,88160.544
2025-01-05 00:00:00,216.67,217.88,215.27,215.71,157107.232
2025-01-05 02:00:00,215.71,218.99,215.5,217.96,288933.213
2025-01-05 04:00:00,217.96,219.05,216.17,216.4,191680.303
2025-01-05 06:00:00,216.41,217.03,215.97,216.47,107491.598
2025-01-05 08:00:00,216.47,216.57,212.91,213.19,199514.45
2025-01-05 10:00:00,213.19,214.7,212.91,213.93,132897.305
2025-01-05 12:00:00,213.94,214.61,212.37,212.59,229112.689
2025-01-05 14:00:00,212.59,213.95,211.61,213.59,299282.112
2025-01-05 16:00:00,213.58,214.29,212.0,212.65,171697.236
