timestamp,open,high,low,close,volume
2024-12-31 18:00:00,2.0874,2.1048,2.0796,2.0918,10395083.0
2024-12-31 20:00:00,2.0918,2.1052,2.0886,2.0982,7555291.0
2024-12-31 22:00:00,2.0982,2.103,2.0736,2.0836,7371552.0
2025-01-01 00:00:00,2.0836,2.1125,2.0811,2.0943,12572601.0
2025-01-01 02:00:00,2.0944,2.1087,2.0929,2.1069,5468511.0
2025-01-01 04:00:00,2.1069,2.1494,2.0999,2.1358,13734725.0
2025-01-01 06:00:00,2.1358,2.1474,2.1244,2.1246,11588923.0
2025-01-01 08:00:00,2.1246,2.135,2.0901,2.1052,15832261.0
2025-01-01 10:00:00,2.1053,2.1439,2.1021,2.1357,13978322.0
2025-01-01 12:00:00,2.1358,2.185,2.1312,2.1653,30398024.0
2025-01-01 14:00:00,2.1653,2.234,2.1605,2.2283,34997837.0
2025-01-01 16:00:00,2.2283,2.2842,2.2114,2.2596,67130737.0
2025-01-01 18:00:00,2.2596,2.342,2.2482,2.3172,66935682.0
2025-01-01 20:00:00,2.3172,2.33,2.2867,2.3207,34999504.0
2025-01-01 22:00:00,2.3205,2.3545,2.2982,2.3328,33133147.0
2025-01-02 00:00:00,2.3329,2.4522,2.3297,2.4008,93227313.0
2025-01-02 02:00:00,2.4007,2.4299,2.3868,2.4249,32066182.0
2025-01-02 04:00:00,2.4249,2.4282,2.3658,2.3725,28792425.0
2025-01-02 06:00:00,2.3725,2.383,2.3434,2.3672,35867363.0
2025-01-02 08:00:00,2.3673,2.4101,2.3672,2.4005,23190072.0
2025-01-02 10:00:00,2.4005,2.4168,2.3825,2.4035,22531728.0
2025-01-02 12:00:00,2.4035,2.422,2.3857,2.3911,17312227.0
2025-01-02 14:00:00,2.391,2.4224,2.3641,2.4042,34196593.0
2025-01-02 16:00:00,2.4043,2.438,2.3756,2.396,32117423.0
2025-01-02 18:00:00,2.3959,2.415,2.3856,2.3878,14187827.0
2025-01-02 20:00:00,2.3879,2.3975,2.3662,2.3865,14834750.0
2025-01-02 22:00:00,2.3865,2.4147,2.3848,2.4024,12872478.0
2025-01-03 00:00:00,2.4024,2.4371,2.3966,2.4231,18920565.0
2025-01-03 02:00:00,2.4232,2.4743,2.4176,2.468,28868673.0
2025-01-03 04:00:00,2.4681,2.4681,2.4207,2.4301,18296339.0
2025-01-03 06:00:00,2.4302,2.4535,2.4044,2.4152,21657380.0
2025-01-03 08:00:00,2.4153,2.4271,2.4017,2.4204,11604109.0
2025-01-03 10:00:00,2.4205,2.4369,2.3975,2.4087,27588267.0
2025-01-03 12:00:00,2.4087,2.4215,2.4011,2.4082,17208448.0
2025-01-03 14:00:00,2.4082,2.4496,2.4079,2.4468,21512835.0
2025-01-03 16:00:00,2.4469,2.4798,2.4377,2.4419,26489876.0
2025-01-03 18:00:00,2.442,2.4794,2.4388,2.4728,15731007.0
2025-01-03 20:00:00,2.4727,2.4727,2.442,2.4533,12720546.0
2025-01-03 22:00:00,2.4534,2.4676,2.4506,2.4547,13074683.0
2025-01-04 00:00:00,2.4546,2.4744,2.428,2.4731,20532811.0
2025-01-04 02:00:00,2.4731,2.509,2.4605,2.4657,43091127.0
2025-01-04 04:00:00,2.4657,2.4662,2.442,2.4544,11260082.0
2025-01-04 06:00:00,2.4544,2.4618,2.4451,2.4462,7020673.0
2025-01-04 08:00:00,2.4462,2.4517,2.4306,2.4464,12544922.0
2025-01-04 10:00:00,2.4463,2.4535,2.4288,2.4407,9280231.0
2025-01-04 12:00:00,2.4408,2.4581,2.438,2.4541,10138892.0
2025-01-04 14:00:00,2.4541,2.4629,2.3999,2.4115,28060576.0
2025-01-04 16:00:00,2.4114,2.4345,2.4106,2.427,12887471.0
2025-01-04 18:00:00,2.427,2.4302,2.4136,2.4234,7023057.0
2025-01-04 20:00:00,2.4234,2.4424,2.4196,2.4241,9904269.0
2025-01-04 22:00:00,2.4241,2.4332,2.4166,2.4201,8049815.0
2025-01-05 00:00:00,2.4201,2.4285,2.3712,2.3886,20110513.0
2025-01-05 02:00:00,2.3886,2.3967,2.3828,2.3903,9613424.0
2025-01-05 04:00:00,2.3902,2.4063,2.3895,2.3954,7463347.0
2025-01-05 06:00:00,2.3953,2.4157,2.3876,2.4006,8604784.0
2025-01-05 08:00:00,2.4005,2.4035,2.3456,2.3493,20804050.0
2025-01-05 10:00:00,2.3493,2.359,2.3273,2.3527,22918690.0
2025-01-05 12:00:00,2.3527,2.3795,2.344,2.3665,15575354.0
2025-01-05 14:00:00,2.3665,2.3819,2.3451,2.3683,11465301.0
2025-01-05 16:00:00,2.3684,2.3835,2.3597,2.3795,7841098.0
2025-01-05 18:00:00,2.3795,2.4117,2.369,2.3837,13231423.0
2025-01-05 20:00:00,2.3836,2.4054,2.3824,2.3918,7639915.0
2025-01-05 22:00:00,2.3919,2.4149,2.3868,2.3994,10269961.0
