timestamp,open,high,low,close,volume
2024-12-31 18:00:00,2.0874,2.1052,2.0736,2.0836,25321926.0
2025-01-01 00:00:00,2.0836,2.1494,2.0811,2.1358,31775837.0
2025-01-01 06:00:00,2.1358,2.1474,2.0901,2.1357,41399506.0
2025-01-01 12:00:00,2.1358,2.2842,2.1312,2.2596,132526598.0
2025-01-01 18:00:00,2.2596,2.3545,2.2482,2.3328,135068333.0
2025-01-02 00:00:00,2.3329,2.4522,2.3297,2.3725,154085920.0
2025-01-02 06:00:00,2.3725,2.4168,2.3434,2.4035,81589163.0
2025-01-02 12:00:00,2.4035,2.438,2.3641,2.396,83626243.0
2025-01-02 18:00:00,2.3959,2.415,2.3662,2.4024,41895055.0
2025-01-03 00:00:00,2.4024,2.4743,2.3966,2.4301,66085577.0
2025-01-03 06:00:00,2.4302,2.4535,2.3975,2.4087,60849756.0
2025-01-03 12:00:00,2.4087,2.4798,2.4011,2.4419,65211159.0
2025-01-03 18:00:00,2.442,2.4794,2.4388,2.4547,41526236.0
2025-01-04 00:00:00,2.4546,2.509,2.428,2.4544,74884020.0
2025-01-04 06:00:00,2.4544,2.4618,2.4288,2.4407,28845826.0
2025-01-04 12:00:00,2.4408,2.4629,2.3999,2.427,51086939.0
2025-01-04 18:00:00,2.427,2.4424,2.4136,2.4201,24977141.0
2025-01-05 00:00:00,2.4201,2.4285,2.3712,2.3954,37187284.0
2025-01-05 06:00:00,2.3953,2.4157,2.3273,2.3527,52327524.0
2025-01-05 12:00:00,2.3527,2.3835,2.344,2.3795,34881753.0
2025-01-05 18:00:00,2.3795,2.4149,2.369,2.3994,31141299.0
2025-01-06 00:00:00,2.3993,2.4423,2.3734,2.4043,49836651.0
2025-01-06 06:00:00,2.4044,2.4152,2.3742,2.3959,36338049.0
2025-01-06 12:00:00,2.3958,2.4584,2.3674,2.4165,81264423.0
2025-01-06 18:00:00,2.4165,2.4343,2.4072,2.42,26854154.0
2025-01-07 00:00:00,2.42,2.4335,2.3933,2.4309,32921461.0
2025-01-07 06:00:00,2.431,2.4683,2.4064,2.422,60689206.0
2025-01-07 12:00:00,2.422,2.4431,2.2788,2.3015,178157251.0
2025-01-07 18:00:00,2.3015,2.3178,2.2572,2.2712,70709420.0
2025-01-08 00:00:00,2.2712,2.367,2.2676,2.2974,77291672.0
2025-01-08 06:00:00,2.2973,2.3398,2.2577,2.3262,74623443.0
2025-01-08 12:00:00,2.3263,2.377,2.2001,2.2815,147191930.0
2025-01-08 18:00:00,2.2814,2.3986,2.277,2.3731,101928984.0
2025-01-09 00:00:00,2.373,2.3956,2.3346,2.3489,61755485.0
2025-01-09 06:00:00,2.349,2.3561,2.2874,2.304,60679635.0
2025-01-09 12:00:00,2.3039,2.3385,2.2351,2.2905,111621447.0
2025-01-09 18:00:00,2.2905,2.3224,2.2519,2.2722,60528519.0
2025-01-10 00:00:00,2.2722,2.3078,2.2578,2.2997,38322278.0
2025-01-10 06:00:00,2.2998,2.3265,2.2846,2.3095,46495155.0
2025-01-10 12:00:00,2.3095,2.3507,2.2465,2.35,116614783.0
2025-01-10 18:00:00,2.3499,2.3699,2.322,2.3414,46586062.0
2025-01-11 00:00:00,2.3414,2.3643,2.3249,2.3323,29765577.0
2025-01-11 06:00:00,2.3322,2.437,2.3317,2.4195,53598140.0
2025-01-11 12:00:00,2.4194,2.5129,2.3779,2.4822,126758196.0
2025-01-11 18:00:00,2.4822,2.6036,2.4729,2.5764,139050583.0
2025-01-12 00:00:00,2.5764,2.5835,2.5057,2.5467,59010704.0
2025-01-12 06:00:00,2.5467,2.5508,2.47,2.4946,57907015.0
2025-01-12 12:00:00,2.4946,2.5516,2.4869,2.5418,57691052.0
2025-01-12 18:00:00,2.5417,2.555,2.4847,2.5046,48303562.0
2025-01-13 00:00:00,2.5045,2.5634,2.4947,2.5105,84085547.0
2025-01-13 06:00:00,2.5106,2.5216,2.3351,2.3389,134470521.0
2025-01-13 12:00:00,2.3388,2.4973,2.3297,2.4458,199646665.0
2025-01-13 18:00:00,2.4459,2.5562,2.4245,2.5232,97154013.0
2025-01-14 00:00:00,2.5232,2.5543,2.5153,2.5264,60376548.0
2025-01-14 06:00:00,2.5264,2.6028,2.5126,2.5753,101186700.0
2025-01-14 12:00:00,2.5753,2.6773,2.5467,2.656,138654036.0
2025-01-14 18:00:00,2.6561,2.7,2.6377,2.6673,97010058.0
2025-01-15 00:00:00,2.6673,2.8776,2.6492,2.8464,214276262.0
2025-01-15 06:00:00,2.8464,2.8928,2.7107,2.7612,212457161.0
2025-01-15 12:00:00,2.7612,3.0286,2.7262,2.8968,381136083.65
2025-01-15 18:00:00,2.8968,3.2,2.895,3.1429,254760615.58
2025-01-16 00:00:00,3.143,3.1516,2.9228,3.0539,237104602.0
2025-01-16 06:00:00,3.0538,3.21,3.0281,3.1967,248112661.66
2025-01-16 12:00:00,3.1968,3.4,3.1614,3.3513,452076613.54
2025-01-16 18:00:00,3.3514,3.3914,3.1649,3.2451,173077345.0
2025-01-17 00:00:00,3.245,3.3544,3.2437,3.3245,114155680.0
2025-01-17 06:00:00,3.3245,3.345,3.2275,3.2989,142188963.0
2025-01-17 12:00:00,3.2989,3.2989,3.1758,3.1879,170979426.0
2025-01-17 18:00:00,3.1878,3.318,3.177,3.2922,102609425.0
2025-01-18 00:00:00,3.2923,3.2996,3.0701,3.0942,148051570.0
2025-01-18 06:00:00,3.0942,3.1843,3.058,3.1729,123885197.0
2025-01-18 12:00:00,3.1729,3.2499,3.1324,3.1556,110677591.0
2025-01-18 18:00:00,3.1557,3.29,3.149,3.2697,75474586.0
2025-01-19 00:00:00,3.2697,3.2929,3.1719,3.2039,79955364.0
2025-01-19 06:00:00,3.2039,3.2245,3.0351,3.054,195096333.0
2025-01-19 12:00:00,3.0541,3.1786,3.0535,3.1592,121270904.0
2025-01-19 18:00:00,3.1591,3.2379,2.8277,2.9587,267006204.0
2025-01-20 00:00:00,2.9586,3.1455,2.909,3.1067,199616289.0
2025-01-20 06:00:00,3.1068,3.3448,3.0877,3.3263,197622054.0
2025-01-20 12:00:00,3.3262,3.3695,3.0,3.1351,314148263.0
2025-01-20 18:00:00,3.1352,3.2045,3.0269,3.1053,127374652.0
2025-01-21 00:00:00,3.1053,3.193,3.0257,3.0382,117870383.0
2025-01-21 06:00:00,3.0382,3.123,3.0124,3.1112,87450193.0
2025-01-21 12:00:00,3.1112,3.2312,3.0784,3.2249,103890845.0
2025-01-21 18:00:00,3.2249,3.246,3.1399,3.1738,67212081.0
2025-01-22 00:00:00,3.1739,3.2076,3.1489,3.1606,44673260.0
2025-01-22 06:00:00,3.1605,3.2348,3.1414,3.2348,51638958.0
2025-01-22 12:00:00,3.2348,3.2606,3.142,3.1881,73299093.0
2025-01-22 18:00:00,3.1881,3.2854,3.1237,3.1803,122149963.0
2025-01-23 00:00:00,3.1802,3.1826,3.1066,3.1399,58998394.0
2025-01-23 06:00:00,3.1399,3.1481,3.0623,3.0852,58530903.0
2025-01-23 12:00:00,3.0852,3.1868,3.0374,3.1257,112427929.0
2025-01-23 18:00:00,3.1258,3.175,3.058,3.1194,75357620.0
2025-01-24 00:00:00,3.1194,3.1746,3.055,3.1727,67031802.0
2025-01-24 06:00:00,3.1727,3.201,3.142,3.1975,55719710.0
2025-01-24 12:00:00,3.1975,3.2031,3.13,3.1505,59206603.0
2025-01-24 18:00:00,3.1504,3.1648,3.0828,3.1009,50668849.0
2025-01-25 00:00:00,3.1008,3.136,3.0949,3.1082,25724039.0
2025-01-25 06:00:00,3.1082,3.1167,3.0784,3.1145,21900466.0
2025-01-25 12:00:00,3.1145,3.1446,3.1031,3.1193,29319520.0
2025-01-25 18:00:00,3.1193,3.1431,3.1038,3.108,22545832.0
2025-01-26 00:00:00,3.1079,3.1443,3.105,3.1304,24384459.0
2025-01-26 06:00:00,3.1304,3.1442,3.1103,3.1303,26262348.0
2025-01-26 12:00:00,3.1303,3.1304,3.107,3.12,21719655.0
2025-01-26 18:00:00,3.12,3.1375,3.0115,3.0223,56571351.0
