timestamp,open,high,low,close,volume
2024-12-31 18:00:00,704.84,706.34,702.16,703.39,13030.294
2024-12-31 20:00:00,703.38,704.8,701.36,702.8,6277.354
2024-12-31 22:00:00,702.81,702.81,699.39,702.3,19653.447
2025-01-01 00:00:00,702.31,711.5,701.46,708.35,16356.043
2025-01-01 02:00:00,708.35,710.97,705.25,705.58,11484.068
2025-01-01 04:00:00,705.58,706.16,704.32,705.58,5188.687
2025-01-01 06:00:00,705.57,706.6,703.49,703.75,6370.371
2025-01-01 08:00:00,703.75,704.89,700.3,703.73,12574.775
2025-01-01 10:00:00,703.74,709.31,702.48,707.57,14601.728
2025-01-01 12:00:00,707.57,710.4,705.97,710.22,14444.811
2025-01-01 14:00:00,710.22,710.5,705.95,708.11,16118.608
2025-01-01 16:00:00,708.11,708.48,703.21,705.61,12045.816
2025-01-01 18:00:00,705.61,708.26,704.16,707.85,11512.749
2025-01-01 20:00:00,707.85,709.01,707.01,707.96,6827.339
2025-01-01 22:00:00,707.97,709.0,706.77,707.84,8178.344
2025-01-02 00:00:00,707.84,707.97,698.69,701.53,58289.116
2025-01-02 02:00:00,701.53,704.2,698.04,702.17,26657.176
2025-01-02 04:00:00,702.17,709.4,701.7,706.49,22455.047
2025-01-02 06:00:00,706.5,707.53,703.36,706.94,15918.283
2025-01-02 08:00:00,706.95,715.8,706.86,715.08,31177.563
2025-01-02 10:00:00,715.08,715.5,710.68,713.26,20067.636
2025-01-02 12:00:00,713.27,714.11,710.15,711.39,16432.549
2025-01-02 14:00:00,711.4,714.55,703.29,704.54,42520.638
2025-01-02 16:00:00,704.55,709.24,700.0,705.0,33963.749
2025-01-02 18:00:00,705.0,707.64,703.76,704.81,9480.727
2025-01-02 20:00:00,704.81,707.08,704.59,705.99,7625.05
2025-01-02 22:00:00,705.99,706.64,703.25,706.25,7946.277
2025-01-03 00:00:00,706.24,706.8,701.1,704.65,19958.304
2025-01-03 02:00:00,704.61,706.53,702.7,705.2,12211.064
2025-01-03 04:00:00,705.2,706.09,703.36,705.31,12112.241
2025-01-03 06:00:00,705.31,706.93,700.32,700.73,18137.456
2025-01-03 08:00:00,700.72,702.5,697.03,701.3,28164.921
2025-01-03 10:00:00,701.31,705.48,699.84,705.4,39373.958
2025-01-03 12:00:00,705.39,707.33,703.27,704.61,22781.663
2025-01-03 14:00:00,704.62,711.0,704.61,710.04,40166.873
2025-01-03 16:00:00,710.03,715.69,708.44,711.97,49566.132
2025-01-03 18:00:00,711.97,714.07,711.73,713.28,16041.261
2025-01-03 20:00:00,713.27,715.53,709.75,714.36,20726.162
2025-01-03 22:00:00,714.35,715.05,712.15,714.88,12461.64
2025-01-04 00:00:00,714.87,720.4,714.64,715.98,29351.096
2025-01-04 02:00:00,715.97,721.84,714.01,719.43,21456.58
2025-01-04 04:00:00,719.43,720.38,716.51,719.36,12709.519
2025-01-04 06:00:00,719.36,719.59,717.29,717.95,7693.596
2025-01-04 08:00:00,717.95,718.17,713.24,715.56,12432.003
2025-01-04 10:00:00,715.55,715.59,713.0,714.21,8432.277
2025-01-04 12:00:00,714.21,717.45,713.51,715.25,13683.637
2025-01-04 14:00:00,715.25,717.11,707.82,709.38,24178.828
2025-01-04 16:00:00,709.38,712.74,709.28,712.71,8422.221
2025-01-04 18:00:00,712.71,713.14,711.13,711.92,6803.963
2025-01-04 20:00:00,711.93,714.85,711.63,713.3,12875.111
2025-01-04 22:00:00,713.29,714.76,712.49,713.41,9235.431
2025-01-05 00:00:00,713.41,713.54,709.3,710.55,11259.914
2025-01-05 02:00:00,710.55,712.66,709.5,712.3,9150.466
2025-01-05 04:00:00,712.3,713.93,710.75,711.39,5345.606
2025-01-05 06:00:00,711.39,712.83,710.5,712.44,5281.322
2025-01-05 08:00:00,712.44,712.53,705.48,705.7,16773.945
2025-01-05 10:00:00,705.71,709.0,704.71,708.05,9808.852
2025-01-05 12:00:00,708.05,708.92,706.11,706.57,8252.858
2025-01-05 14:00:00,706.57,709.4,702.51,708.06,19190.249
2025-01-05 16:00:00,708.06,708.69,703.61,704.47,10024.558
2025-01-05 18:00:00,704.47,706.4,703.0,705.84,5194.058
2025-01-05 20:00:00,705.83,709.0,705.5,707.99,5853.332
2025-01-05 22:00:00,707.99,710.05,706.9,709.29,9009.185
2025-01-06 00:00:00,709.29,712.61,705.91,712.42,11002.553
2025-01-06 02:00:00,712.41,716.12,712.0,712.38,16920.271
2025-01-06 04:00:00,712.38,715.0,711.0,714.03,12083.845
2025-01-06 06:00:00,714.03,716.0,712.09,714.35,22308.427
2025-01-06 08:00:00,714.36,717.55,710.96,716.56,27059.056
2025-01-06 10:00:00,716.56,719.88,715.25,718.69,24765.642
2025-01-06 12:00:00,718.69,719.61,716.44,717.4,19067.243
2025-01-06 14:00:00,717.4,725.75,713.12,725.75,49727.513
2025-01-06 16:00:00,725.76,735.65,721.95,728.29,66345.781
2025-01-06 18:00:00,728.29,732.88,726.69,732.3,11107.232
2025-01-06 20:00:00,732.3,745.29,732.29,741.98,56203.523
2025-01-06 22:00:00,741.98,743.11,728.5,729.42,40756.773
2025-01-07 00:00:00,729.42,731.6,725.18,727.22,21761.079
2025-01-07 02:00:00,727.22,730.62,726.72,728.92,21840.433
2025-01-07 04:00:00,728.93,731.38,726.9,730.56,25761.569
2025-01-07 06:00:00,730.56,733.33,729.63,730.5,24430.01
2025-01-07 08:00:00,730.5,731.58,725.43,726.82,24353.738
2025-01-07 10:00:00,726.82,728.83,721.98,726.57,21386.87
2025-01-07 12:00:00,726.57,726.6,723.63,724.68,12471.876
2025-01-07 14:00:00,724.67,725.7,700.0,709.23,135463.653
2025-01-07 16:00:00,709.24,713.0,703.0,705.43,51739.102
2025-01-07 18:00:00,705.43,707.07,695.01,696.97,40753.499
2025-01-07 20:00:00,696.98,699.05,691.8,691.85,28050.371
2025-01-07 22:00:00,691.85,698.27,691.2,698.01,28084.482
2025-01-08 00:00:00,698.0,707.46,696.82,699.94,32135.454
2025-01-08 02:00:00,699.93,702.52,694.8,697.26,25326.588
2025-01-08 04:00:00,697.27,698.88,690.69,691.26,26168.884
2025-01-08 06:00:00,691.27,696.08,681.56,694.65,65976.463
2025-01-08 08:00:00,694.64,705.0,694.38,699.04,38111.515
2025-01-08 10:00:00,699.05,700.98,693.29,695.92,26692.486
2025-01-08 12:00:00,695.92,699.0,692.88,696.35,24287.07
2025-01-08 14:00:00,696.34,700.5,690.4,693.49,32584.681
2025-01-08 16:00:00,693.49,693.6,674.72,689.38,102383.311
2025-01-08 18:00:00,689.37,696.0,687.78,689.57,32015.98
2025-01-08 20:00:00,689.57,691.64,686.69,691.29,11961.442
2025-01-08 22:00:00,691.3,697.31,691.21,696.03,9634.083
2025-01-09 00:00:00,696.03,701.16,695.39,699.8,11899.013
2025-01-09 02:00:00,699.8,700.5,693.82,696.3,23752.621
2025-01-09 04:00:00,696.31,700.78,694.52,699.16,15813.912
2025-01-09 06:00:00,699.15,700.0,689.24,690.55,24845.079
2025-01-09 08:00:00,690.55,699.21,688.5,698.89,28150.098
