timestamp,open,high,low,close,volume
2022-01-01 00:00:00,46216.93,47555.55,46208.37,46758.87,9747.68164
2022-01-01 12:00:00,46758.87,47954.63,46756.3,47722.65,9856.78161
2022-01-02 00:00:00,47722.66,47750.0,46770.23,47235.5,7526.22416
2022-01-02 12:00:00,47238.89,47990.0,46654.0,47286.18,10814.23624
2022-01-03 00:00:00,47286.18,47431.67,46722.39,47378.0,10095.68718
2022-01-03 12:00:00,47378.0,47570.0,45696.0,46446.1,17566.38992
2022-01-04 00:00:00,46446.1,46772.41,45934.5,46733.77,14025.64659
2022-01-04 12:00:00,46733.78,47557.54,45500.0,45832.01,21465.76701
2022-01-05 00:00:00,45832.01,47070.0,45722.21,46270.99,10843.48028
2022-01-05 12:00:00,46271.0,46822.17,42500.0,43451.13,40940.63829
2022-01-06 00:00:00,43451.14,43816.0,42430.58,42878.34,22807.48134
2022-01-06 12:00:00,42878.33,43581.3,42632.44,43082.31,16072.89171
2022-01-07 00:00:00,43082.3,43145.83,41000.0,42258.62,29560.07707
2022-01-07 12:00:00,42258.62,42766.17,40610.0,41566.48,25276.43111
2022-01-08 00:00:00,41566.48,42246.37,41558.0,41940.22,9003.03723
2022-01-08 12:00:00,41940.22,42300.0,40501.0,41679.74,23949.69388
2022-01-09 00:00:00,41679.74,42170.11,41388.13,41857.62,9853.98203
2022-01-09 12:00:00,41857.62,42786.7,41200.02,41864.62,12870.41223
2022-01-10 00:00:00,41864.62,42248.5,41455.0,41565.34,10398.35563
2022-01-10 12:00:00,41565.33,42121.63,39650.0,41822.49,40330.81456
2022-01-11 00:00:00,41822.49,42627.66,41544.64,41809.99,14889.90993
2022-01-11 12:00:00,41809.99,43100.0,41268.93,42729.29,22406.52736
2022-01-12 00:00:00,42729.29,43443.6,42450.0,42935.92,12671.97564
2022-01-12 12:00:00,42935.92,44322.0,42874.01,43902.66,21271.31716
2022-01-13 00:00:00,43902.65,44075.42,43422.72,43602.31,11919.09527
2022-01-13 12:00:00,43603.58,44500.0,42311.22,42560.11,22991.78235
2022-01-14 00:00:00,42558.35,42978.1,41826.82,42012.94,16179.0834
2022-01-14 12:00:00,42012.94,43448.78,41725.95,43059.96,16461.79952
2022-01-15 00:00:00,43059.96,43283.83,42712.94,43017.59,8433.68696
2022-01-15 12:00:00,43017.59,43800.0,42555.0,43084.29,13502.3692
2022-01-16 00:00:00,43084.29,43305.0,42759.0,42968.29,9755.9448
2022-01-16 12:00:00,42968.3,43475.0,42581.79,43071.66,10846.40791
2022-01-17 00:00:00,43071.66,43176.18,42300.0,42671.31,10904.49158
2022-01-17 12:00:00,42671.3,42793.16,41540.42,42201.62,16657.59455
2022-01-18 00:00:00,42201.63,42436.66,41453.0,41854.14,14708.75255
2022-01-18 12:00:00,41854.13,42691.0,41250.0,42352.12,14615.33002
2022-01-19 00:00:00,42352.12,42500.0,41138.56,42033.0,15861.44998
2022-01-19 12:00:00,42033.0,42559.13,41548.0,41660.01,15824.27161
2022-01-20 00:00:00,41660.0,42232.76,41639.88,42129.44,9992.34094
2022-01-20 12:00:00,42129.45,43505.0,40553.31,40680.91,32337.99859
2022-01-21 00:00:00,40680.92,41100.0,38220.0,38898.18,37926.155762
2022-01-21 12:00:00,38898.19,39071.13,35440.45,36445.31,50934.736237
2022-01-22 00:00:00,36445.31,36835.22,34008.0,35406.76,56540.351951
2022-01-22 12:00:00,35406.76,36192.76,34243.38,35071.42,33930.98701
2022-01-23 00:00:00,35071.42,36150.76,34811.0,35686.29,22881.16979
2022-01-23 12:00:00,35686.29,36499.0,34601.01,36244.55,21398.35375
2022-01-24 00:00:00,36244.55,36251.5,33029.54,33697.11,35945.345135
2022-01-24 12:00:00,33697.12,37550.0,32917.17,36660.35,55959.408076
2022-01-25 00:00:00,36660.35,36800.0,35701.0,36406.0,20309.18899
2022-01-25 12:00:00,36406.0,37545.14,35967.33,36958.32,28923.21284
2022-01-26 00:00:00,36958.32,38248.92,36550.2,38072.77,24524.57482
2022-01-26 12:00:00,38072.77,38919.98,36234.63,36809.34,45305.58554
2022-01-27 00:00:00,36807.24,37080.0,35507.01,36679.98,27117.59435
2022-01-27 12:00:00,36679.98,37234.47,35538.75,37160.1,25903.28499
2022-01-28 00:00:00,37160.11,37500.0,36287.03,36448.28,21321.03967
2022-01-28 12:00:00,36447.67,38000.0,36155.01,37716.56,20833.22989
2022-01-29 00:00:00,37716.57,37983.41,37448.58,37736.07,10363.01899
2022-01-29 12:00:00,37736.06,38720.74,37268.44,38166.84,15766.47783
2022-01-30 00:00:00,38166.83,38359.26,37737.49,38110.02,10769.83337
2022-01-30 12:00:00,38110.03,38230.0,37351.63,37881.76,10660.8319
2022-01-31 00:00:00,37881.75,37951.07,36632.61,37265.16,14307.42872
2022-01-31 12:00:00,37265.15,38744.0,36724.0,38466.9,22547.81708
2022-02-01 00:00:00,38466.9,39100.0,38000.0,38425.06,15167.50075
2022-02-01 12:00:00,38425.05,39265.2,38190.42,38694.59,19406.94588
2022-02-02 00:00:00,38694.59,38855.92,38196.42,38490.0,10485.3166
2022-02-02 12:00:00,38490.0,38773.41,36586.95,36896.36,25309.3647
2022-02-03 00:00:00,36896.37,37106.91,36250.73,36785.0,15596.18453
2022-02-03 12:00:00,36785.0,37387.0,36250.0,37311.61,16484.92546
2022-02-04 00:00:00,37311.98,38236.08,37026.73,37810.0,18898.72967
2022-02-04 12:00:00,37810.0,41772.33,37290.2,41574.25,45805.22907
2022-02-05 00:00:00,41571.7,41913.69,41099.92,41430.0,18040.45801
2022-02-05 12:00:00,41430.0,41899.54,40843.01,41382.59,14491.88571
2022-02-06 00:00:00,41382.6,41714.18,41305.29,41522.0,6362.49992
2022-02-06 12:00:00,41522.0,42656.0,41116.56,42380.87,16042.66712
2022-02-07 00:00:00,42380.87,43000.0,41645.85,42720.03,21606.22
2022-02-07 12:00:00,42720.03,44500.5,42490.02,43839.99,29454.40006
2022-02-08 00:00:00,43839.99,45492.0,43520.96,43988.3,35276.719
2022-02-08 12:00:00,43988.3,44393.36,42666.0,44042.99,29603.57487
2022-02-09 00:00:00,44043.0,44341.88,43117.92,43715.45,16212.14999
2022-02-09 12:00:00,43715.46,44799.0,43579.66,44372.72,18216.0173
2022-02-10 00:00:00,44372.71,45177.96,43542.14,44834.09,15959.00325
2022-02-10 12:00:00,44834.09,45821.0,43174.01,43495.44,46398.28766
2022-02-11 00:00:00,43495.44,43749.86,42600.0,43357.53,19528.13905
2022-02-11 12:00:00,43357.53,43920.0,41938.51,42373.73,25447.02965
2022-02-12 00:00:00,42373.73,42485.66,41688.88,42406.48,11468.63982
2022-02-12 12:00:00,42406.48,43079.49,41700.0,42217.87,15088.21699
2022-02-13 00:00:00,42217.87,42654.64,42057.26,42470.73,6742.76598
2022-02-13 12:00:00,42470.72,42760.0,41870.0,42053.66,10989.31515
2022-02-14 00:00:00,42053.65,42415.0,41550.56,42117.87,13809.88559
2022-02-14 12:00:00,42112.71,42842.4,41803.17,42535.94,20200.24501
